dt,absolute_humidity,accxnegmax,accxposmax,accynegmax,accyposmax,accznegmax,acczposmax,batt,co2,dewpoint,fdebug1,fdebug2,fdebug3,humidity,laeqx,lafmax,lafmin,light,pm10p0,pm1p0,pm2p5,pm4p0,pressure,rsrp,shock,snr,temperature,tvoc,tvoc_density,uptime
2024-11-26 16:14:22.619Z,7.1595257241180805,,,,,,,30,643,6.588254,153984576,85248.5,503.600830078125,37.2001953125,48.03297424316406,54.986011505126946,36.48783111572265,1288.0,,,,,989.7608032226561,-89.0,,3.0,21.862363815307614,20,38.051631927490234,1294321
2024-11-26 16:24:22.621Z,7.1275165131642835,,,,,,,30,642,6.5240974,152126752,85483.9609375,498.7183837890625,36.99418640136719,47.97674560546875,53.83741378784179,36.483413696289055,1316.0,,,,,989.7814331054688,-88.0,,4.0,21.881055831909176,19,37.37023162841796,1294921
2024-11-26 16:34:22.699Z,7.125610246150049,,,,,,,30,641,6.5210385,152126752,85526.8125,496.9541015625,36.9503173828125,47.98095703125,54.5025749206543,35.878684997558594,1456.0,,,,,989.982666015625,-88.0,,5.0,21.8970775604248,19,36.92333984375,1295521
2024-11-26 16:44:22.700Z,7.068966144441744,,,,,,,30,636,6.4051332,157839568,86092.1484375,488.203125,36.656585693359375,48.251602172851555,58.269615173339844,37.227195739746094,28.0,1.01749050617218,0.6092320680618286,0.8122676014900208,0.9489338397979735,990.2189331054688,-89.0,,7.0,21.8970775604248,18,35.65155410766601,1296121
2024-11-26 16:54:22.223Z,6.96303431787037,,,,,,,30,622,6.1861615,161892240,86372.03125,480.2791748046875,36.107269287109375,47.87499237060547,53.35272216796875,36.22593688964844,0.0,,,,,990.28955078125,-89.0,,5.0,21.8970775604248,18,34.166160583496094,1296721
2024-11-26 17:04:22.220Z,6.907751629819252,,,,,,,30,586,6.0675564,170654800,87330.421875,461.184814453125,35.94703674316406,47.81525421142578,53.001556396484375,36.19366455078125,0.0,,,,,990.506591796875,-88.0,,4.0,21.835660934448242,16,30.849981307983395,1297321
2024-11-26 17:14:22.386Z,6.850846117037601,,,,,,,30,558,5.9449854,168376544,88462.328125,441.409423828125,35.765838623046875,48.19792938232422,59.356433868408196,36.227569580078125,0.0,,,,,990.5635986328125,-88.0,,6.0,21.779582977294922,14,27.605249404907223,1297921
2024-11-26 17:24:22.220Z,6.840068632259813,,,,,,,30,536,5.9194674,177874640,89060.71875,430.9136962890625,35.81924438476562,47.9762954711914,55.23911666870117,35.832839965820305,0.0,,,,,990.5965576171875,-88.0,,8.0,21.726175308227536,13,25.818836212158203,1298521
2024-11-26 17:34:22.221Z,6.850315859977014,,,,,,,30,521,5.9397345,180418784,89185.0703125,429.0614013671875,35.92796325683593,48.242012023925774,59.062862396240234,36.353546142578125,0.0,,,,,990.608154296875,-89.0,,3.0,21.699472427368164,13,25.156396865844723,1299121
2024-11-26 17:44:22.220Z,6.88025876502019,,,,,,,30,511,6.000888,177874640,89111.90625,430.8629150390625,36.16258239746094,48.243301391601555,55.00419616699219,36.69131469726562,0.0,2.274164915084839,2.150587558746338,2.2741646766662593,2.274164915084839,990.7884521484375,-88.0,,3.0,21.662088394165036,13,25.068687438964844,1299721
2024-11-26 17:54:22.301Z,6.907903283381381,,,,,,,30,507,6.060295,177874640,89177.75,431.283447265625,36.252227783203125,47.85973358154297,52.63396453857421,36.41522216796875,84.0,,,,,990.91015625,-88.0,,1.0,21.688791275024414,13,24.95423698425293,1300321
2024-11-26 18:04:22.461Z,6.902002295821916,,,,,,,30,505,6.0466833,170654800,89104.6015625,435.5146484375,36.27130126953125,47.87645721435547,55.94965362548828,36.003448486328125,0.0,,,,,991.1017456054688,-88.0,,5.0,21.664758682250973,13,25.50882339477539,1300921
2024-11-26 18:14:22.299Z,6.882846355569322,,,,,,,30,502,6.004533,168376544,88666.3984375,443.31884765625,36.2484130859375,47.9059829711914,58.62466430664062,36.37820434570312,0.0,,,,,991.1842041015625,-88.0,,5.0,21.62737464904785,13,26.14970588684082,1301521
2024-11-26 18:24:22.225Z,6.883640229141546,,,,,,,30,502,6.004129,163997536,88885.3359375,441.79638671875,36.336151123046875,47.93896484375,54.16615676879882,36.0997314453125,0.0,,,,,991.2704467773438,-89.0,,4.0,21.587318420410153,13,25.971584320068356,1302121
2024-11-26 18:34:22.460Z,6.979605405759047,,,,,,,30,502,6.2061205,157839568,88287.640625,453.31494140625,36.78056335449219,48.45584869384765,56.29814910888672,36.15470886230469,0.0,,,,,991.3521728515625,-94.0,,5.0,21.6166934967041,14,27.090269088745114,1302721
2024-11-26 18:44:22.301Z,6.994560190221511,,,,,,,30,503,6.2357574,152126752,87612.609375,469.3128662109375,36.915985107421875,48.19498443603515,53.380271911621094,36.8363037109375,0.0,0.9464765787124633,0.590371549129486,0.7693330645561217,0.8873000741004944,991.3239135742188,-88.0,,7.0,21.589990615844723,15,29.13117027282715,1303321
2024-11-26 18:54:23.367Z,6.992997370582905,,,,,,,30,504,6.233903,150313152,87424.421875,473.1878662109375,36.85113525390624,48.14056396484375,54.8101806640625,36.765945434570305,28.0,,,,,991.3439331054688,-101.0,,-6.0,21.6166934967041,15,29.45794868469238,1303921
2024-11-26 19:04:21.899Z,6.990476717181665,,,,,,,30,507,6.228539,153984576,87337.640625,476.668212890625,36.843505859375,48.182624816894524,54.2966423034668,36.18156433105469,112.0,,,,,991.3540649414062,-97.0,,3.0,21.614023208618164,15,29.972009658813477,1304521
2024-11-26 19:14:21.899Z,6.990437267201877,,,,,,,30,510,6.2288723,150313152,87554.6796875,472.35595703125,36.82633972167969,48.16490936279297,55.781681060791016,36.390350341796875,0.0,,,,,991.3478393554688,-89.0,,7.0,21.622034072875973,15,29.345453262329098,1305121
2024-11-26 19:24:22.139Z,6.969910876583031,,,,,,,30,512,6.1852875,152126752,86991.046875,482.913818359375,36.75767517089843,48.05413055419922,55.47909927368164,36.48941040039062,0.0,,,,,991.3870239257812,-97.0,,4.0,21.60334014892578,16,30.405189514160153,1305721
2024-11-26 19:34:21.905Z,6.967231321617958,,,,,,,30,512,6.180961,153984576,87532.953125,472.9815673828125,36.692825317382805,47.9796142578125,57.47125244140625,36.35675048828125,0.0,,,,,991.41015625,-88.0,,3.0,21.62737464904785,15,29.26616096496582,1306321
2024-11-26 19:44:22.068Z,6.958630445252764,,,,,,,30,515,6.162374,153984576,87699.5390625,470.8023681640625,36.6756591796875,48.31584167480469,56.113067626953125,35.922264099121094,168.0,2.096741676330566,0.8749290108680724,1.452600121498108,1.8815604448318481,991.4957885742188,-88.0,,6.0,21.614023208618164,15,29.014879226684567,1306921
2024-11-26 19:54:21.899Z,6.955181431937611,,,,,,,30,523,6.1565747,153984576,86861.2734375,486.565673828125,36.601272583007805,47.88079071044921,54.08966827392578,35.84508514404297,28.0,,,,,991.541748046875,-88.0,,5.0,21.640726089477536,16,30.615131378173828,1307521
2024-11-26 20:04:21.904Z,6.940897862019626,,,,,,,30,524,6.1254163,155888272,87518.484375,472.383056640625,36.58219909667969,48.261177062988274,57.782020568847656,36.10039520263672,0.0,,,,,991.56982421875,-89.0,,7.0,21.614023208618164,15,28.80867004394531,1308121
2024-11-26 20:14:21.899Z,6.948859430001851,,,,,,,30,524,6.1420197,153984576,87467.828125,473.5413818359375,36.624160766601555,47.777175903320305,53.48628616333008,35.42216491699219,84.0,,,,,991.6246948242188,-97.0,,3.0,21.614023208618164,15,28.870780944824215,1308721
2024-11-26 20:24:21.980Z,6.937212095613496,,,,,,,30,524,6.1156487,155888272,88302.1953125,457.2890625,36.647048950195305,47.94593811035156,53.9639892578125,35.7545166015625,28.0,,,,,991.6688842773438,-97.0,,3.0,21.5739688873291,14,27.033376693725586,1309321
2024-11-26 20:34:21.979Z,6.935099892090983,,,,,,,30,523,6.1108236,159840256,88047.765625,462.70947265625,36.65277099609375,48.23106384277344,56.467727661132805,35.800422668457024,0.0,,,,,991.8492431640625,-97.0,,2.0,21.565956115722653,14,27.48774719238281,1309921
2024-11-26 20:44:22.175Z,6.956782358651833,,,,,,,30,524,6.155758,161892240,87308.734375,476.6583251953125,36.778656005859375,48.80813598632812,58.536865234375,36.180908203125,28.0,1.428886890411377,0.43313533067703247,0.8950814604759215,1.2505642175674436,991.9043579101561,-100.0,,1.0,21.56061553955078,15,28.77358055114746,1310521
2024-11-26 20:54:22.068Z,7.050579617899387,,,,,,,30,525,6.3513045,157839568,87272.59375,478.68505859375,37.217361450195305,47.911033630371094,54.769947052001946,36.02778625488281,0.0,,,,,991.9578247070311,-98.0,,5.0,21.587318420410153,15,29.030601501464844,1311121
2024-11-26 21:04:21.981Z,7.053475010395159,,,,,,,30,525,6.3561525,152126752,86587.6796875,494.9293212890625,37.278396606445305,47.70494842529296,58.48131561279296,35.53002166748046,84.0,,,,,992.0797119140625,-88.0,,7.0,21.565956115722653,16,31.003328323364254,1311721
2024-11-26 21:14:22.143Z,7.030042232461645,,,,,,,30,524,6.306492,150313152,86983.828125,487.587646484375,37.211639404296875,47.81034851074219,57.730152130126946,35.6473388671875,0.0,,,,,992.100341796875,-89.0,,8.0,21.53925323486328,16,30.36981391906738,1312321
2024-11-26 21:24:21.660Z,6.98648046589304,,,,,,,30,522,6.215679,153984576,86875.6796875,487.5501708984375,37.00946044921875,47.55351257324219,52.03257751464844,35.693138122558594,56.0,,,,,992.11767578125,-98.0,,5.0,21.525901794433594,16,30.25225067138672,1312921
2024-11-26 21:34:21.579Z,6.949174890286628,,,,,,,30,519,6.1364455,153984576,87677.796875,467.8106689453125,36.87974548339843,47.5341796875,52.06416320800781,35.626785278320305,0.0,,,,,992.1881103515625,-98.0,,4.0,21.493858337402344,14,27.884130477905273,1313521
2024-11-26 21:44:22.227Z,6.908409733028392,,,,,,,30,516,6.04946,153984576,87743.0234375,465.0428466796875,36.7366943359375,47.562255859375,52.96747589111328,35.59326171875,84.0,2.008623123168945,0.6930768489837645,1.3071988821029663,1.7743058204650877,992.3054809570312,-95.0,,4.0,21.459142684936523,14,27.29022407531738,1314121
2024-11-26 21:54:22.267Z,6.906507660411203,,,,,,,30,515,6.046445,155888272,87634.328125,466.58984375,36.687103271484375,47.874832153320305,59.583484649658196,35.683441162109375,0.0,,,,,992.3898315429688,-104.0,,-2.0,21.477836608886715,14,27.271453857421875,1314721
2024-11-26 22:04:21.988Z,6.877185671342014,,,,,,,30,510,5.984053,157839568,88542.46875,447.113037109375,36.565032958984375,47.460464477539055,51.99674987792969,35.281455993652344,28.0,,,,,992.4827880859375,-97.0,,-2.0,21.461814880371094,13,24.89180183410644,1315321
2024-11-26 22:14:22.316Z,6.8698121753167944,,,,,,,30,508,5.9674273,159840256,88411.359375,449.119384765625,36.570755004882805,47.49382019042969,52.25181579589844,35.6476821899414,0.0,,,,,992.6118774414062,-97.0,,1.0,21.44045066833496,13,24.898916244506836,1315921
2024-11-26 22:24:21.739Z,6.859563557045517,,,,,,,30,508,5.9448657,159840256,88753.9375,442.9078369140625,36.555496215820305,47.5016860961914,52.05411911010742,35.326690673828125,0.0,,,,,992.6343994140625,-96.0,,5.0,21.421758651733395,12,24.082380294799805,1316521
2024-11-26 22:34:22.875Z,6.860053839524521,,,,,,,30,510,5.9449286,161892240,89075.34375,434.4754638671875,36.59745788574219,47.53491973876953,52.25284576416015,35.48760986328125,56.0,,,,,992.7123413085938,-99.0,,2.0,21.403066635131832,12,22.919250488281246,1317121
2024-11-26 22:44:21.580Z,6.84140144625892,,,,,,,30,512,5.9034824,163997536,88717.453125,442.78076171875,36.58219909667969,47.55054473876953,52.756126403808594,35.39141082763671,0.0,1.44845712184906,0.5092785954475403,0.9481626749038695,1.2813291549682617,992.7636108398438,-96.0,,2.0,21.363012313842773,12,23.511133193969723,1317721
2024-11-26 22:54:21.579Z,6.844403921796106,,,,,,,30,511,5.911351,159840256,89280.234375,431.1217041015625,36.53642272949219,47.51284790039062,52.306156158447266,35.65359497070312,0.0,,,,,992.7440795898438,-98.0,,0.0,21.392385482788082,11,22.201200485229492,1318321
2024-11-26 23:04:21.584Z,6.837871871808165,,,,,,,30,511,5.895745,159840256,88753.9375,443.0008544921875,36.57456970214844,47.50086212158203,52.03895568847656,35.41788482666015,0.0,,,,,992.7207641601561,-95.0,,4.0,21.3576717376709,12,23.07295799255371,1318921
2024-11-26 23:14:22.219Z,6.851249701638076,,,,,,,30,511,5.9223347,163997536,89177.75,436.3870849609375,36.71380615234375,47.51419067382812,52.10139465332031,35.3949966430664,0.0,,,,,992.7051391601562,-95.0,,2.0,21.325626373291016,11,22.49126625061035,1319521
2024-11-26 23:24:22.890Z,6.863656505494538,,,,,,,30,514,5.9490514,166158224,89404.7578125,428.861083984375,36.75767517089843,47.542442321777344,52.228336334228516,35.53636169433594,56.0,,,,,992.7915649414061,-100.0,,-4.0,21.336307525634766,11,21.360998153686523,1320121
2024-11-26 23:34:22.255Z,6.857045897637002,,,,,,,30,515,5.93345,166158224,88783.125,448.949951171875,36.79010009765624,47.51762390136719,52.312950134277344,34.88581085205078,0.0,,,,,992.8157958984375,-98.0,,-1.0,21.304264068603516,12,23.57249069213867,1320721
2024-11-26 23:44:21.660Z,6.842538966700385,,,,,,,30,516,5.9021363,161892240,89265.5859375,438.7626953125,36.74050903320312,47.69171905517578,53.57315826416015,35.15242004394531,0.0,1.5034748315811157,1.3647290468215942,1.470306158065796,1.4923945665359495,992.9929809570311,-88.0,,5.0,21.290912628173825,11,22.464691162109375,1321321
2024-11-26 23:54:21.261Z,6.845997897839987,,,,,,,30,514,5.9104147,163997536,89434.078125,430.910888671875,36.71952819824219,47.50103759765625,52.324844360351555,35.3028335571289,28.0,,,,,992.9924926757811,-99.0,,-2.0,21.30960464477539,11,21.27301025390625,1321921
2024-11-27 00:04:21.179Z,6.850454622927186,,,,,,,30,513,5.9175997,166158224,89163.1171875,438.771728515625,36.83396911621093,47.489990234375,52.12453842163086,34.87516784667969,84.0,,,,,993.0098266601562,-98.0,,5.0,21.26688003540039,11,21.97022438049316,1322521
2024-11-27 00:14:26.416Z,6.840190896290571,,,,,,,30,514,5.895646,159840256,88943.7734375,445.02734375,36.79010009765624,47.50749969482421,52.058433532714844,35.541641235351555,0.0,,,,,992.9429931640625,-99.0,,-7.0,21.261539459228516,11,22.451278686523438,1323121
2024-11-27 00:24:21.181Z,6.815130278395945,,,,,,,30,513,5.841489,161892240,89353.46875,435.7568359375,36.700454711914055,47.501426696777344,52.179161071777344,35.54446411132812,0.0,,,,,993.0234375,-96.0,,7.0,21.240177154541016,11,21.373792648315426,1323721
2024-11-27 00:34:21.180Z,6.823301635270314,,,,,,,30,514,5.8585258,166158224,89815.703125,426.942626953125,36.75576782226562,47.4847183227539,52.075191497802734,34.850418090820305,0.0,,,,,993.0687255859375,-88.0,,8.0,21.23483657836914,10,20.646461486816403,1324321
2024-11-27 00:44:21.350Z,6.809208051545884,,,,,,,30,511,5.8279552,166158224,89478.0625,433.56396484375,36.708084106445305,47.525718688964844,52.7725601196289,35.17082214355469,0.0,1.8753951787948606,1.0542274713516235,1.4572033882141113,1.7356942892074585,993.109375,-97.0,,4.0,21.22148323059082,11,20.92433738708496,1324921
2024-11-27 00:54:21.179Z,6.801687109409994,,,,,,,30,507,5.8128247,163997536,89624.765625,434.6552734375,36.63369750976562,47.474700927734375,52.409282684326165,34.65298461914062,0.0,,,,,993.1663818359375,-89.0,,5.0,21.237506866455075,11,21.09770965576172,1325521
2024-11-27 01:04:21.260Z,6.802501026853062,,,,,,,30,506,5.81358,161892240,89764.2734375,426.827392578125,36.677566528320305,47.496307373046875,52.214508056640625,35.024436950683594,56.0,,,,,993.205322265625,-97.0,,4.0,21.218814849853516,10,19.985828399658203,1326121
2024-11-27 01:14:21.259Z,6.80723899602579,,,,,,,30,505,5.822108,163997536,89632.109375,433.5257568359375,36.76530456542969,47.4970474243164,52.040748596191406,35.17742919921875,140.0,,,,,993.2418823242188,-96.0,,6.0,21.18943977355957,10,20.554347991943356,1326721
2024-11-27 01:24:21.426Z,6.818931232138155,,,,,,,30,505,5.8463454,168376544,89214.34375,444.2388916015625,36.85113525390624,47.48674011230469,52.07078170776367,34.89151000976562,0.0,,,,,993.36279296875,-88.0,,4.0,21.17875862121582,11,21.347015380859375,1327321
2024-11-27 01:34:21.270Z,6.809815144082173,,,,,,,30,507,5.826182,163997536,89654.1328125,432.8099365234375,36.83587646484375,47.50579071044921,52.23606872558594,35.4339370727539,0.0,,,,,993.3367309570312,-95.0,,7.0,21.162736892700195,10,20.351951599121094,1327921
2024-11-27 01:44:21.260Z,6.797920972809663,,,,,,,30,507,5.799676,168376544,89705.5234375,433.973876953125,36.82252502441406,47.53510284423828,52.837409973144524,35.56590270996094,0.0,2.9534804821014404,1.9508068561553955,2.4638183116912837,2.7899045944213867,993.3292236328125,-97.0,,7.0,21.138704299926758,10,20.28528022766113,1328521
2024-11-27 01:54:21.259Z,6.806179536994039,,,,,,,30,507,5.819859,168376544,89331.5,442.7471923828125,36.75958251953124,47.493614196777344,52.115928649902344,35.273101806640625,0.0,,,,,993.376708984375,-98.0,,5.0,21.18943977355957,11,20.867334365844723,1329121
2024-11-27 02:04:20.859Z,6.783459814010059,,,,,,,30,507,5.7692,168376544,89903.90625,428.256103515625,36.732879638671875,47.48680877685546,52.120262145996094,35.24144744873047,0.0,,,,,993.37548828125,-99.0,,6.0,21.144044876098633,10,19.567264556884762,1329721
2024-11-27 02:14:20.859Z,6.785608204147997,,,,,,,30,507,5.773355,163997536,89009.546875,456.82177734375,36.76148986816406,47.48204803466796,52.249710083007805,35.1619873046875,168.0,,,,,993.4432983398438,-98.0,,4.0,21.13603401184082,11,21.975648880004883,1330321
2024-11-27 02:24:20.859Z,6.781418703703038,,,,,,,30,507,5.764019,163997536,88994.9296875,455.5556640625,36.75576782226562,47.46868896484375,52.04701614379882,35.06024169921875,0.0,,,,,993.552978515625,-98.0,,5.0,21.128023147583008,11,21.784742355346676,1330921
2024-11-27 02:34:20.951Z,6.772739640548816,,,,,,,30,507,5.744136,163997536,88819.625,460.6939697265625,36.76530456542969,47.50257110595703,52.21683120727539,35.48796081542969,28.0,,,,,993.5119018554688,-98.0,,5.0,21.101318359375,11,22.178047180175778,1331521
2024-11-27 02:44:20.859Z,6.768195728637463,,,,,,,30,508,5.7341685,161892240,89133.8515625,454.207275390625,36.751953125,47.56968688964844,52.934974670410156,35.1365737915039,0.0,1.3231770992279053,1.2512761354446411,1.323176860809326,1.3231770992279053,993.5262451171875,-98.0,,5.0,21.095979690551758,11,21.75714874267578,1332121
2024-11-27 02:54:20.859Z,6.773350006712868,,,,,,,30,508,5.746551,161892240,88994.9296875,455.24169921875,36.723342895507805,47.471435546875,52.01245880126953,35.102561950683594,0.0,,,,,993.587646484375,-89.0,,5.0,21.122682571411133,11,21.61668014526367,1332721
2024-11-27 03:04:20.859Z,6.772750561471639,,,,,,,30,507,5.7440195,159840256,89148.4921875,450.9278564453125,36.77102661132812,47.50799560546875,52.134346008300774,35.233428955078125,0.0,,,,,993.7257690429688,-98.0,,5.0,21.098648071289062,11,21.198925018310547,1333321
2024-11-27 03:14:21.019Z,6.780893281161056,,,,,,,30,506,5.760392,159840256,88951.0859375,456.9346923828125,36.854949951171875,47.73699951171875,52.27046585083007,35.927322387695305,0.0,,,,,993.6726684570312,-96.0,,6.0,21.0799560546875,11,21.474418640136715,1333921
2024-11-27 03:24:20.859Z,6.778149883757809,,,,,,,30,506,5.753434,161892240,88753.9375,462.7894287109375,36.885467529296875,47.57689666748046,52.21708679199219,35.64421081542969,0.0,,,,,993.6962280273438,-96.0,,5.0,21.05859375,11,21.921018600463867,1334521
2024-11-27 03:34:21.020Z,6.769036927076661,,,,,,,30,507,5.734011,159840256,89764.2734375,435.257568359375,36.83587646484375,47.537063598632805,52.14445114135742,35.3939208984375,0.0,,,,,993.744384765625,-96.0,,4.0,21.05859375,10,19.812307357788082,1335121
2024-11-27 03:44:20.947Z,6.787601338851678,,,,,,,30,507,5.773833,161892240,89683.4921875,438.5941162109375,36.92552185058593,47.601219177246094,52.89925384521484,35.54727935791015,0.0,0.755645453929901,0.7145839333534241,0.7556453347206115,0.755645453929901,993.7285766601561,-98.0,,5.0,21.063934326171875,10,20.0142822265625,1335721
2024-11-27 03:54:20.939Z,6.783365281235978,,,,,,,30,508,5.765376,163997536,89676.1484375,437.20947265625,36.87974548339843,47.55497741699219,52.15496063232422,35.04682922363281,0.0,,,,,993.8114013671875,-96.0,,6.0,21.074615478515625,10,19.639713287353512,1336321
2024-11-27 04:04:20.941Z,6.793533047625398,,,,,,,30,508,5.787145,159840256,89823.046875,432.9229736328125,36.92933654785156,47.535232543945305,52.14887619018555,35.41967010498046,0.0,,,,,993.7991943359375,-95.0,,5.0,21.077285766601562,10,19.222909927368164,1336921
2024-11-27 04:14:21.099Z,6.76000732313698,,,,,,,30,508,5.713488,166158224,90316.1953125,421.232177734375,36.83778381347656,48.15521240234375,57.41498565673828,35.479454040527344,0.0,,,,,993.89404296875,-88.0,,9.0,21.034561157226562,9,18.40493583679199,1337521
2024-11-27 04:24:20.700Z,6.737268354352018,,,,,,,30,507,5.6647263,163997536,90544.9140625,410.781005859375,36.71952819824219,47.6234130859375,53.6833152770996,35.22174072265625,56.0,,,,,993.9437255859375,-98.0,,4.0,21.031890869140625,9,17.31803703308105,1338121
